year,Month,Day,Max at 7h (�F),Min at 7h (�F),max temp,Min at 7h (�C)
1901,4,12,51,37,10.6,2.8
1901,4,13,54,41,12.2,5
1901,4,14,55,44,12.8,6.7
1901,4,15,50,40,10,4.4
1901,4,16,54,41,12.2,5
1901,4,17,53,38,11.7,3.3
1901,4,18,54,45,12.2,7.2
1901,4,19,53,46,11.7,7.8
1901,4,20,50,47,10,8.3
1901,4,21,56,48,13.3,8.9
1901,4,22,53,47,11.7,8.3
1901,4,23,56,47,13.3,8.3
1901,4,24,54,40,12.2,4.4
1901,4,25,54,45,12.2,7.2
1901,4,26,58,46,14.4,7.8
1901,4,27,53,46,11.7,7.8
1901,4,28,50,38,10,3.3
1901,4,29,55,40,12.8,4.4
1901,4,30,53,40,11.7,4.4
1901,5,1,57,46,13.9,7.8
1901,5,2,58,43,14.4,6.1
1901,5,3,58,46,14.4,7.8
1901,5,4,59,46,15,7.8
1901,5,5,58,47,14.4,8.3
1901,5,6,54,44,12.2,6.7
1901,5,7,53,42,11.7,5.6
1901,5,8,55,44,12.8,6.7
1901,5,9,60,44,15.6,6.7
1901,5,10,52,45,11.1,7.2
1901,5,11,55,40,12.8,4.4
1901,5,12,55,40,12.8,4.4
1901,5,13,57,43,13.9,6.1
1901,5,14,62,47,16.7,8.3
1901,5,15,60,49,15.6,9.4
1901,5,16,61,46,16.1,7.8
1901,5,17,58,47,14.4,8.3
1901,5,18,58,45,14.4,7.2
1901,5,19,54,48,12.2,8.9
1901,5,20,60,49,15.6,9.4
1901,5,21,59,46,15,7.8
1901,5,22,66,47,18.9,8.3
1901,5,23,64,50,17.8,10
1901,5,24,65,49,18.3,9.4
1901,5,25,66,51,18.9,10.6
1901,5,26,60,48,15.6,8.9
1901,5,27,61,50,16.1,10
1901,5,28,60,51,15.6,10.6
1901,5,29,57,52,13.9,11.1
1901,5,30,59,52,15,11.1
1901,5,31,58,54,14.4,12.2
1901,6,1,57,54,13.9,12.2
1901,6,2,60,54,15.6,12.2
1901,6,3,60,49,15.6,9.4
1901,6,4,57,52,13.9,11.1
1901,6,5,60,51,15.6,10.6
1901,6,6,61,48,16.1,8.9
1901,6,7,60,47,15.6,8.3
1901,6,8,61,46,16.1,7.8
1901,6,9,63,50,17.2,10
1901,6,10,59,49,15,9.4
1901,6,11,63,50,17.2,10
1901,6,12,58,53,14.4,11.7
1901,6,13,58,45,14.4,7.2
1901,6,14,62,50,16.7,10
1901,6,15,60,48,15.6,8.9
1901,6,16,59,49,15,9.4
1901,6,17,59,49,15,9.4
1901,6,18,58,50,14.4,10
1901,6,19,64,51,17.8,10.6
1901,6,20,60,53,15.6,11.7
1901,6,21,62,54,16.7,12.2
1901,6,22,58,54,14.4,12.2
1901,6,23,59,52,15,11.1
1901,6,24,61,50,16.1,10
1901,6,25,60,48,15.6,8.9
1901,6,26,61,54,16.1,12.2
1901,6,27,63,47,17.2,8.3
1901,6,28,70,55,21.1,12.8
1901,6,29,66,55,18.9,12.8
1901,6,30,67,57,19.4,13.9
1901,7,1,64,53,17.8,11.7
1901,7,2,64,57,17.8,13.9
1901,7,3,66,56,18.9,13.3
1901,7,4,70,55,21.1,12.8
1901,7,5,69,60,20.6,15.6
1901,7,6,70,54,21.1,12.2
1901,7,7,66,55,18.9,12.8
1901,7,8,66,52,18.9,11.1
1901,7,9,66,58,18.9,14.4
1901,7,10,71,58,21.7,14.4
1901,7,11,66,60,18.9,15.6
1901,7,12,65,53,18.3,11.7
1901,7,13,66,56,18.9,13.3
1901,7,14,67,53,19.4,11.7
1901,7,15,66,52,18.9,11.1
1901,7,16,63,55,17.2,12.8
1901,7,17,66,59,18.9,15
1901,7,18,68,60,20,15.6
1901,7,19,72,57,22.2,13.9
1901,7,20,70,59,21.1,15
1901,7,21,68,58,20,14.4
1901,7,22,65,55,18.3,12.8
1901,7,23,64,52,17.8,11.1
1901,7,24,66,55,18.9,12.8
1901,7,25,62,54,16.7,12.2
1901,7,26,61,53,16.1,11.7
1901,7,27,68,56,20,13.3
1901,7,28,72,58,22.2,14.4
1901,7,29,66,57,18.9,13.9
1901,7,30,70,59,21.1,15
1901,7,31,69,59,20.6,15
1901,8,1,71,54,21.7,12.2
1901,8,2,69,54,20.6,12.2
1901,8,3,66,55,18.9,12.8
1901,8,4,68,58,20,14.4
1901,8,5,67,55,19.4,12.8
1901,8,6,66,57,18.9,13.9
1901,8,7,71,54,21.7,12.2
1901,8,8,69,54,20.6,12.2
1901,8,9,64,57,17.8,13.9
1901,8,10,61,54,16.1,12.2
1901,8,11,59,45,15,7.2
1901,8,12,63,52,17.2,11.1
1901,8,13,62,53,16.7,11.7
1901,8,14,65,55,18.3,12.8
1901,8,15,66,54,18.9,12.2
1901,8,16,59,50,15,10
1901,8,17,63,56,17.2,13.3
1901,8,18,68,52,20,11.1
1901,8,19,65,53,18.3,11.7
1901,8,20,65,52,18.3,11.1
1901,8,21,66,50,18.9,10
1901,8,22,68,52,20,11.1
1901,8,23,68,57,20,13.9
1901,8,24,65,55,18.3,12.8
1901,8,25,65,53,18.3,11.7
1901,8,26,62,52,16.7,11.1
1901,8,27,64,53,17.8,11.7
1901,8,28,60,50,15.6,10
1901,8,29,62,52,16.7,11.1
1901,8,30,63,57,17.2,13.9
1901,8,31,62,58,16.7,14.4
1901,9,1,62,46,16.7,7.8
1901,9,2,61,54,16.1,12.2
1901,9,3,60,55,15.6,12.8
1901,9,4,62,51,16.7,10.6
1901,9,5,58,56,14.4,13.3
1901,9,6,62,44,16.7,6.7
1901,9,7,62,55,16.7,12.8
1901,9,8,69,58,20.6,14.4
1901,9,9,63,59,17.2,15
1901,9,10,64,50,17.8,10
1901,9,11,65,53,18.3,11.7
1901,9,12,60,50,15.6,10
1901,9,13,62,50,16.7,10
1901,9,14,64,47,17.8,8.3
1901,9,15,60,48,15.6,8.9
1901,9,16,63,51,17.2,10.6
1901,9,17,62,55,16.7,12.8
1901,9,18,60,50,15.6,10
1901,9,19,62,54,16.7,12.2
1901,9,20,60,54,15.6,12.2
1901,9,21,61,53,16.1,11.7
1901,9,22,60,55,15.6,12.8
1901,9,23,60,56,15.6,13.3
1901,9,24,61,55,16.1,12.8
1901,9,25,60,55,15.6,12.8
1901,9,26,61,48,16.1,8.9
1901,9,27,61,55,16.1,12.8
1901,9,28,61,58,16.1,14.4
1901,9,29,58,57,14.4,13.9
1901,9,30,59,52,15,11.1
1901,10,1,61,53,16.1,11.7
1901,10,2,62,51,16.7,10.6
1901,10,3,61,48,16.1,8.9
1901,10,4,59,47,15,8.3
1901,10,5,58,50,14.4,10
1901,10,6,58,54,14.4,12.2
1901,10,7,58,48,14.4,8.9
1901,10,8,63,48,17.2,8.9
1901,10,9,58,52,14.4,11.1
1901,10,10,59,45,15,7.2
1901,10,11,55,45,12.8,7.2
1901,10,12,58,47,14.4,8.3
1901,10,13,55,40,12.8,4.4
1901,10,14,54,43,12.2,6.1
1901,10,15,50,44,10,6.7
1901,10,16,53,39,11.7,3.9
1901,10,17,54,42,12.2,5.6
1901,10,18,56,47,13.3,8.3
1901,10,19,54,44,12.2,6.7
1901,10,20,54,44,12.2,6.7
1901,10,21,52,43,11.1,6.1
1901,10,22,53,40,11.7,4.4
1901,10,23,53,44,11.7,6.7
1901,10,24,55,45,12.8,7.2
1901,10,25,55,45,12.8,7.2
1901,10,26,56,47,13.3,8.3
1901,10,27,57,49,13.9,9.4
1901,10,28,57,54,13.9,12.2
1901,10,29,56,53,13.3,11.7
1901,10,30,54,52,12.2,11.1
1901,10,31,52,45,11.1,7.2
1901,11,1,53,45,11.7,7.2
1901,11,2,54,50,12.2,10
1901,11,3,55,50,12.8,10
1901,11,4,56,52,13.3,11.1
1901,11,5,55,41,12.8,5
1901,11,6,45,40,7.2,4.4
1901,11,7,46,38,7.8,3.3
1901,11,8,52,38,11.1,3.3
1901,11,9,54,46,12.2,7.8
1901,11,10,57,49,13.9,9.4
1901,11,11,55,52,12.8,11.1
1901,11,12,52,50,11.1,10
1901,11,13,44,39,6.7,3.9
1901,11,14,43,33,6.1,0.6
1901,11,15,44,33,6.7,0.6
1901,11,16,43,30,6.1,-1.1
1901,11,17,48,29,8.9,-1.7
1901,11,18,51,32,10.6,0
1901,11,19,53,42,11.7,5.6
1901,11,20,54,50,12.2,10
1901,11,21,54,52,12.2,11.1
1901,11,22,54,45,12.2,7.2
1901,11,23,50,42,10,5.6
1901,11,24,51,44,10.6,6.7
1901,11,25,50,37,10,2.8
1901,11,26,50,37,10,2.8
1901,11,27,50,40,10,4.4
1901,11,28,50,43,10,6.1
1901,11,29,47,40,8.3,4.4
1901,11,30,47,43,8.3,6.1
1901,12,1,51,41,10.6,5
1901,12,2,53,42,11.7,5.6
1901,12,3,52,47,11.1,8.3
1901,12,4,50,44,10,6.7
1901,12,5,50,46,10,7.8
1901,12,6,53,40,11.7,4.4
1901,12,7,54,47,12.2,8.3
1901,12,8,50,49,10,9.4
1901,12,9,46,42,7.8,5.6
1901,12,10,45,38,7.2,3.3
1901,12,11,43,37,6.1,2.8
1901,12,12,41,33,5,0.6
1901,12,13,41,35,5,1.7
1901,12,14,40,36,4.4,2.2
1901,12,15,41,32,5,0
1901,12,16,44,36,6.7,2.2
1901,12,17,44,37,6.7,2.8
1901,12,18,43,36,6.1,2.2
1901,12,19,42,35,5.6,1.7
1901,12,20,42,35,5.6,1.7
1901,12,21,46,30,7.8,-1.1
1901,12,22,48,41,8.9,5
1901,12,23,48,39,8.9,3.9
1901,12,24,43,38,6.1,3.3
1901,12,25,44,37,6.7,2.8
1901,12,26,42,39,5.6,3.9
1901,12,27,49,33,9.4,0.6
1901,12,28,50,35,10,1.7
1901,12,29,50,41,10,5
1901,12,30,52,43,11.1,6.1
1901,12,31,50,47,10,8.3
1902,1,1,53,44,11.7,6.7
1902,1,2,53,44,11.7,6.7
1902,1,3,52,48,11.1,8.9
1902,1,4,50,46,10,7.8
1902,1,5,49,40,9.4,4.4
1902,1,6,50,44,10,6.7
1902,1,7,48,44,8.9,6.7
1902,1,8,49,43,9.4,6.1
1902,1,9,51,47,10.6,8.3
1902,1,10,52,48,11.1,8.9
1902,1,11,50,48,10,8.9
1902,1,12,50,47,10,8.3
1902,1,13,44,40,6.7,4.4
1902,1,14,45,40,7.2,4.4
1902,1,15,48,32,8.9,0
1902,1,16,47,34,8.3,1.1
1902,1,17,48,40,8.9,4.4
1902,1,18,47,45,8.3,7.2
1902,1,19,50,43,10,6.1
1902,1,20,51,47,10.6,8.3
1902,1,21,51,48,10.6,8.9
1902,1,22,52,48,11.1,8.9
1902,1,23,49,48,9.4,8.9
1902,1,24,41,39,5,3.9
1902,1,25,46,32,7.8,0
1902,1,26,45,35,7.2,1.7
1902,1,27,50,39,10,3.9
1902,1,28,45,40,7.2,4.4
1902,1,29,43,32,6.1,0
1902,1,30,44,32,6.7,0
1902,1,31,43,32,6.1,0
1902,2,1,43,33,6.1,0.6
1902,2,2,40,35,4.4,1.7
1902,2,3,40,37,4.4,2.8
1902,2,4,40,37,4.4,2.8
1902,2,5,40,35,4.4,1.7
1902,2,6,43,32,6.1,0
1902,2,7,43,30,6.1,-1.1
1902,2,8,40,34,4.4,1.1
1902,2,9,38,33,3.3,0.6
1902,2,10,40,31,4.4,-0.6
1902,2,11,44,29,6.7,-1.7
1902,2,12,40,25,4.4,-3.9
1902,2,13,40,27,4.4,-2.8
1902,2,14,43,28,6.1,-2.2
1902,2,15,45,28,7.2,-2.2
1902,2,16,46,32,7.8,0
1902,2,17,50,43,10,6.1
1902,2,18,47,42,8.3,5.6
1902,2,19,46,42,7.8,5.6
1902,2,20,45,41,7.2,5
1902,2,21,46,41,7.8,5
1902,2,22,48,44,8.9,6.7
1902,2,23,49,45,9.4,7.2
1902,2,24,50,45,10,7.2
1902,2,25,47,46,8.3,7.8
1902,2,26,47,45,8.3,7.2
1902,2,27,49,44,9.4,6.7
1902,2,28,50,46,10,7.8
1902,3,1,52,45,11.1,7.2
1902,3,2,51,40,10.6,4.4
1902,3,3,50,42,10,5.6
1902,3,4,49,46,9.4,7.8
1902,3,5,46,43,7.8,6.1
1902,3,6,44,35,6.7,1.7
1902,3,7,54,36,12.2,2.2
1902,3,8,53,39,11.7,3.9
1902,3,9,54,43,12.2,6.1
1902,3,10,51,47,10.6,8.3
1902,3,11,50,44,10,6.7
1902,3,12,51,45,10.6,7.2
1902,3,13,52,44,11.1,6.7
1902,3,14,47,35,8.3,1.7
1902,3,15,53,38,11.7,3.3
1902,3,16,58,43,14.4,6.1
1902,3,17,53,47,11.7,8.3
1902,3,18,49,47,9.4,8.3
1902,3,19,50,34,10,1.1
1902,3,20,47,38,8.3,3.3
1902,3,21,47,36,8.3,2.2
1902,3,22,45,36,7.2,2.2
1902,3,23,48,37,8.9,2.8
1902,3,24,50,35,10,1.7
1902,3,25,49,37,9.4,2.8
1902,3,26,52,37,11.1,2.8
1902,3,27,59,40,15,4.4
1902,3,28,56,44,13.3,6.7
1902,3,29,57,45,13.9,7.2
1902,3,30,59,46,15,7.8
1902,3,31,57,45,13.9,7.2
1902,4,1,51,45,10.6,7.2
1902,4,2,49,35,9.4,1.7
1902,4,3,50,38,10,3.3
1902,4,4,50,38,10,3.3
1902,4,5,52,42,11.1,5.6
1902,4,6,47,35,8.3,1.7
1902,4,7,48,39,8.9,3.9
1902,4,8,48,43,8.9,6.1
1902,4,9,49,41,9.4,5
1902,4,10,47,36,8.3,2.2
1902,4,11,52,36,11.1,2.2
1902,4,12,49,36,9.4,2.2
1902,4,13,52,38,11.1,3.3
1902,4,14,51,41,10.6,5
1902,4,15,56,39,13.3,3.9
1902,4,16,51,38,10.6,3.3
1902,4,17,54,36,12.2,2.2
1902,4,18,50,43,10,6.1
1902,4,19,51,47,10.6,8.3
1902,4,20,52,45,11.1,7.2
1902,4,21,50,48,10,8.9
1902,4,22,52,47,11.1,8.3
1902,4,23,52,45,11.1,7.2
1902,4,24,54,45,12.2,7.2
1902,4,25,52,47,11.1,8.3
1902,4,26,58,48,14.4,8.9
1902,4,27,56,41,13.3,5
1902,4,28,53,40,11.7,4.4
1902,4,29,54,39,12.2,3.9
1902,4,30,57,47,13.9,8.3
1902,5,1,55,50,12.8,10
1902,5,2,55,47,12.8,8.3
1902,5,3,55,43,12.8,6.1
1902,5,4,58,40,14.4,4.4
1902,5,5,55,43,12.8,6.1
1902,5,6,53,39,11.7,3.9
1902,5,7,56,39,13.3,3.9
1902,5,8,56,41,13.3,5
1902,5,9,55,45,12.8,7.2
1902,5,10,53,40,11.7,4.4
1902,5,11,53,46,11.7,7.8
1902,5,12,58,45,14.4,7.2
1902,5,13,52,40,11.1,4.4
1902,5,14,56,40,13.3,4.4
1902,5,15,57,47,13.9,8.3
1902,5,16,59,48,15,8.9
1902,5,17,54,47,12.2,8.3
1902,5,18,53,45,11.7,7.2
1902,5,19,55,43,12.8,6.1
1902,5,20,55,40,12.8,4.4
1902,5,21,54,40,12.2,4.4
1902,5,22,62,47,16.7,8.3
1902,5,23,65,51,18.3,10.6
1902,5,24,64,49,17.8,9.4
1902,5,25,66,48,18.9,8.9
1902,5,26,63,46,17.2,7.8
1902,5,27,56,50,13.3,10
1902,5,28,57,48,13.9,8.9
1902,5,29,55,42,12.8,5.6
1902,5,30,56,41,13.3,5
1902,5,31,56,46,13.3,7.8
1902,6,1,57,47,13.9,8.3
1902,6,2,56,50,13.3,10
1902,6,3,55,52,12.8,11.1
1902,6,4,57,52,13.9,11.1
1902,6,5,61,51,16.1,10.6
1902,6,6,60,52,15.6,11.1
1902,6,7,58,47,14.4,8.3
1902,6,8,55,45,12.8,7.2
1902,6,9,57,46,13.9,7.8
1902,6,10,54,46,12.2,7.8
1902,6,11,55,44,12.8,6.7
1902,6,12,57,46,13.9,7.8
1902,6,13,60,45,15.6,7.2
1902,6,14,57,46,13.9,7.8
1902,6,15,54,46,12.2,7.8
1902,6,16,63,49,17.2,9.4
1902,6,17,57,47,13.9,8.3
1902,6,18,55,50,12.8,10
1902,6,19,55,51,12.8,10.6
1902,6,20,58,51,14.4,10.6
1902,6,21,61,53,16.1,11.7
1902,6,22,59,54,15,12.2
1902,6,23,59,54,15,12.2
1902,6,24,61,55,16.1,12.8
1902,6,25,66,52,18.9,11.1
1902,6,26,64,56,17.8,13.3
1902,6,27,70,53,21.1,11.7
1902,6,28,74,59,23.3,15
1902,6,29,69,59,20.6,15
1902,6,30,65,57,18.3,13.9
1902,7,1,69,53,20.6,11.7
1902,7,2,60,54,15.6,12.2
1902,7,3,61,56,16.1,13.3
1902,7,4,63,57,17.2,13.9
1902,7,5,64,59,17.8,15
1902,7,6,69,58,20.6,14.4
1902,7,7,67,55,19.4,12.8
1902,7,8,69,52,20.6,11.1
1902,7,9,65,58,18.3,14.4
1902,7,10,62,54,16.7,12.2
1902,7,11,61,48,16.1,8.9
1902,7,12,62,48,16.7,8.9
1902,7,13,71,52,21.7,11.1
1902,7,14,65,46,18.3,7.8
1902,7,15,72,55,22.2,12.8
1902,7,16,65,55,18.3,12.8
1902,7,17,68,51,20,10.6
1902,7,18,66,50,18.9,10
1902,7,19,60,50,15.6,10
1902,7,20,64,52,17.8,11.1
1902,7,21,62,48,16.7,8.9
1902,7,22,68,53,20,11.7
1902,7,23,63,52,17.2,11.1
1902,7,24,60,53,15.6,11.7
1902,7,25,68,48,20,8.9
1902,7,26,70,55,21.1,12.8
1902,7,27,71,52,21.7,11.1
1902,7,28,70,51,21.1,10.6
1902,7,29,66,54,18.9,12.2
1902,7,30,61,53,16.1,11.7
1902,7,31,59,51,15,10.6
1902,8,1,60,51,15.6,10.6
1902,8,2,64,52,17.8,11.1
1902,8,3,63,53,17.2,11.7
1902,8,4,59,51,15,10.6
1902,8,5,62,53,16.7,11.7
1902,8,6,63,53,17.2,11.7
1902,8,7,65,57,18.3,13.9
1902,8,8,64,54,17.8,12.2
1902,8,9,63,50,17.2,10
1902,8,10,63,52,17.2,11.1
1902,8,11,61,51,16.1,10.6
1902,8,12,64,53,17.8,11.7
1902,8,13,65,58,18.3,14.4
1902,8,14,67,55,19.4,12.8
1902,8,15,63,53,17.2,11.7
1902,8,16,64,58,17.8,14.4
1902,8,17,67,55,19.4,12.8
1902,8,18,67,59,19.4,15
1902,8,19,66,55,18.9,12.8
1902,8,20,67,51,19.4,10.6
1902,8,21,65,50,18.3,10
1902,8,22,62,57,16.7,13.9
1902,8,23,66,57,18.9,13.9
1902,8,24,65,48,18.3,8.9
1902,8,25,63,51,17.2,10.6
1902,8,26,64,47,17.8,8.3
1902,8,27,63,51,17.2,10.6
1902,8,28,64,53,17.8,11.7
1902,8,29,65,55,18.3,12.8
1902,8,30,58,49,14.4,9.4
1902,8,31,63,51,17.2,10.6
1902,9,1,63,53,17.2,11.7
1902,9,2,65,51,18.3,10.6
1902,9,3,64,53,17.8,11.7
1902,9,4,68,54,20,12.2
1902,9,5,67,52,19.4,11.1
1902,9,6,65,55,18.3,12.8
1902,9,7,64,57,17.8,13.9
1902,9,8,67,52,19.4,11.1
1902,9,9,63,55,17.2,12.8
1902,9,10,60,57,15.6,13.9
1902,9,11,59,55,15,12.8
1902,9,12,60,46,15.6,7.8
1902,9,13,61,45,16.1,7.2
1902,9,14,62,47,16.7,8.3
1902,9,15,62,54,16.7,12.2
1902,9,16,62,54,16.7,12.2
1902,9,17,61,50,16.1,10
1902,9,18,60,44,15.6,6.7
1902,9,19,59,47,15,8.3
1902,9,20,60,56,15.6,13.3
1902,9,21,60,57,15.6,13.9
1902,9,22,64,58,17.8,14.4
1902,9,23,60,57,15.6,13.9
1902,9,24,61,46,16.1,7.8
1902,9,25,59,48,15,8.9
1902,9,26,62,52,16.7,11.1
1902,9,27,61,49,16.1,9.4
1902,9,28,63,50,17.2,10
1902,9,29,62,49,16.7,9.4
1902,9,30,58,46,14.4,7.8
1902,10,1,59,49,15,9.4
1902,10,2,57,46,13.9,7.8
1902,10,3,55,48,12.8,8.9
1902,10,4,49,42,9.4,5.6
1902,10,5,50,44,10,6.7
1902,10,6,57,45,13.9,7.2
1902,10,7,56,46,13.3,7.8
1902,10,8,58,47,14.4,8.3
1902,10,9,55,49,12.8,9.4
1902,10,10,51,48,10.6,8.9
1902,10,11,59,44,15,6.7
1902,10,12,58,45,14.4,7.2
1902,10,13,57,55,13.9,12.8
1902,10,14,59,47,15,8.3
1902,10,15,58,48,14.4,8.9
1902,10,16,54,48,12.2,8.9
1902,10,17,57,48,13.9,8.9
1902,10,18,58,49,14.4,9.4
1902,10,19,56,48,13.3,8.9
1902,10,20,55,49,12.8,9.4
1902,10,21,55,39,12.8,3.9
1902,10,22,59,44,15,6.7
1902,10,23,59,52,15,11.1
1902,10,24,58,52,14.4,11.1
1902,10,25,56,54,13.3,12.2
1902,10,26,57,50,13.9,10
1902,10,27,57,46,13.9,7.8
1902,10,28,64,47,17.8,8.3
1902,10,29,58,54,14.4,12.2
1902,10,30,55,47,12.8,8.3
1902,10,31,55,47,12.8,8.3
1902,11,1,58,48,14.4,8.9
1902,11,2,55,47,12.8,8.3
1902,11,3,58,48,14.4,8.9
1902,11,4,55,53,12.8,11.7
1902,11,5,56,53,13.3,11.7
1902,11,6,50,49,10,9.4
1902,11,7,54,45,12.2,7.2
1902,11,8,52,46,11.1,7.8
1902,11,9,54,44,12.2,6.7
1902,11,10,54,47,12.2,8.3
1902,11,11,55,51,12.8,10.6
1902,11,12,55,43,12.8,6.1
1902,11,13,55,45,12.8,7.2
1902,11,14,55,42,12.8,5.6
1902,11,15,54,43,12.2,6.1
1902,11,16,54,50,12.2,10
1902,11,17,52,50,11.1,10
1902,11,18,49,47,9.4,8.3
1902,11,19,43,42,6.1,5.6
1902,11,20,49,37,9.4,2.8
1902,11,21,52,40,11.1,4.4
1902,11,22,52,47,11.1,8.3
1902,11,23,54,39,12.2,3.9
1902,11,24,54,39,12.2,3.9
1902,11,25,52,50,11.1,10
1902,11,26,52,46,11.1,7.8
1902,11,27,53,37,11.7,2.8
1902,11,28,50,43,10,6.1
1902,11,29,46,39,7.8,3.9
1902,11,30,52,38,11.1,3.3
1902,12,1,53,40,11.7,4.4
1902,12,2,52,42,11.1,5.6
1902,12,3,48,38,8.9,3.3
1902,12,4,46,39,7.8,3.9
1902,12,5,44,41,6.7,5
1902,12,6,45,40,7.2,4.4
1902,12,7,42,38,5.6,3.3
1902,12,8,42,39,5.6,3.9
1902,12,9,43,39,6.1,3.9
1902,12,10,44,40,6.7,4.4
1902,12,11,49,39,9.4,3.9
1902,12,12,51,41,10.6,5
1902,12,13,53,48,11.7,8.9
1902,12,14,53,47,11.7,8.3
1902,12,15,54,41,12.2,5
1902,12,16,55,41,12.8,5
1902,12,17,52,47,11.1,8.3
1902,12,18,51,46,10.6,7.8
1902,12,19,52,46,11.1,7.8
1902,12,20,54,48,12.2,8.9
1902,12,21,50,48,10,8.9
1902,12,22,50,45,10,7.2
1902,12,23,51,45,10.6,7.2
1902,12,24,51,48,10.6,8.9
1902,12,25,52,46,11.1,7.8
1902,12,26,53,48,11.7,8.9
1902,12,27,52,48,11.1,8.9
1902,12,28,44,42,6.7,5.6
1902,12,29,43,33,6.1,0.6
1902,12,30,42,34,5.6,1.1
1902,12,31,42,36,5.6,2.2
1903,1,1,50,33,10,0.6
1903,1,2,49,32,9.4,0
1903,1,3,47,40,8.3,4.4
1903,1,4,51,41,10.6,5
1903,1,5,52,43,11.1,6.1
1903,1,6,51,49,10.6,9.4
1903,1,7,48,44,8.9,6.7
1903,1,8,50,36,10,2.2
1903,1,9,50,36,10,2.2
1903,1,10,42,39,5.6,3.9
1903,1,11,35,30,1.7,-1.1
1903,1,12,42,28,5.6,-2.2
1903,1,13,42,31,5.6,-0.6
1903,1,14,42,37,5.6,2.8
1903,1,15,42,36,5.6,2.2
1903,1,16,48,40,8.9,4.4
1903,1,17,48,41,8.9,5
1903,1,18,47,35,8.3,1.7
1903,1,19,48,34,8.9,1.1
1903,1,20,48,45,8.9,7.2
1903,1,21,48,44,8.9,6.7
1903,1,22,45,43,7.2,6.1
1903,1,23,49,37,9.4,2.8
1903,1,24,51,42,10.6,5.6
1903,1,25,53,48,11.7,8.9
1903,1,26,51,49,10.6,9.4
1903,1,27,48,46,8.9,7.8
1903,1,28,49,40,9.4,4.4
1903,1,29,49,42,9.4,5.6
1903,1,30,49,47,9.4,8.3
1903,1,31,50,45,10,7.2
1903,2,1,40,34,4.4,1.1
1903,2,2,47,35,8.3,1.7
1903,2,3,50,38,10,3.3
1903,2,4,50,44,10,6.7
1903,2,5,50,47,10,8.3
1903,2,6,51,47,10.6,8.3
1903,2,7,52,43,11.1,6.1
1903,2,8,53,47,11.7,8.3
1903,2,9,53,50,11.7,10
1903,2,10,51,49,10.6,9.4
1903,2,11,50,48,10,8.9
1903,2,12,54,46,12.2,7.8
1903,2,13,52,40,11.1,4.4
1903,2,14,49,39,9.4,3.9
1903,2,15,47,44,8.3,6.7
1903,2,16,49,44,9.4,6.7
1903,2,17,50,47,10,8.3
1903,2,18,51,45,10.6,7.2
1903,2,19,52,45,11.1,7.2
1903,2,20,52,43,11.1,6.1
1903,2,21,52,49,11.1,9.4
1903,2,22,52,46,11.1,7.8
1903,2,23,49,36,9.4,2.2
1903,2,24,50,35,10,1.7
1903,2,25,48,38,8.9,3.3
1903,2,26,52,37,11.1,2.8
1903,2,27,49,37,9.4,2.8
1903,2,28,48,34,8.9,1.1
1903,3,1,51,41,10.6,5
1903,3,2,52,36,11.1,2.2
1903,3,3,52,42,11.1,5.6
1903,3,4,51,43,10.6,6.1
1903,3,5,48,40,8.9,4.4
1903,3,6,48,36,8.9,2.2
1903,3,7,46,37,7.8,2.8
1903,3,8,49,35,9.4,1.7
1903,3,9,49,37,9.4,2.8
1903,3,10,48,35,8.9,1.7
1903,3,11,50,35,10,1.7
1903,3,12,45,41,7.2,5
1903,3,13,51,37,10.6,2.8
1903,3,14,48,37,8.9,2.8
1903,3,15,47,34,8.3,1.1
1903,3,16,50,36,10,2.2
1903,3,17,50,39,10,3.9
1903,3,18,51,36,10.6,2.2
1903,3,19,53,37,11.7,2.8
1903,3,20,53,49,11.7,9.4
1903,3,21,52,48,11.1,8.9
1903,3,22,52,48,11.1,8.9
1903,3,23,48,40,8.9,4.4
1903,3,24,51,40,10.6,4.4
1903,3,25,51,46,10.6,7.8
1903,3,26,50,42,10,5.6
1903,3,27,51,40,10.6,4.4
1903,3,28,51,41,10.6,5
1903,3,29,52,41,11.1,5
1903,3,30,51,42,10.6,5.6
1903,3,31,52,39,11.1,3.9
1903,4,1,51,42,10.6,5.6
1903,4,2,51,37,10.6,2.8
1903,4,3,54,41,12.2,5
1903,4,4,54,49,12.2,9.4
1903,4,5,53,39,11.7,3.9
1903,4,6,56,43,13.3,6.1
1903,4,7,54,46,12.2,7.8
1903,4,8,57,44,13.9,6.7
1903,4,9,52,44,11.1,6.7
1903,4,10,51,44,10.6,6.7
1903,4,11,54,47,12.2,8.3
1903,4,12,50,38,10,3.3
1903,4,13,47,37,8.3,2.8
1903,4,14,49,34,9.4,1.1
1903,4,15,45,36,7.2,2.2
1903,4,16,49,30,9.4,-1.1
1903,4,17,48,34,8.9,1.1
1903,4,18,49,34,9.4,1.1
1903,4,19,50,40,10,4.4
1903,4,20,50,46,10,7.8
1903,4,21,52,43,11.1,6.1
1903,4,22,48,35,8.9,1.7
1903,4,23,50,38,10,3.3
1903,4,24,52,35,11.1,1.7
1903,4,25,51,41,10.6,5
1903,4,26,53,48,11.7,8.9
1903,4,27,53,47,11.7,8.3
1903,4,28,53,46,11.7,7.8
1903,4,29,54,46,12.2,7.8
1903,4,30,55,40,12.8,4.4
1903,5,1,59,47,15,8.3
1903,5,2,53,41,11.7,5
1903,5,3,55,48,12.8,8.9
